3881924	84602372	3830709	58921654	85480520	99326090	76883341	11626060	69155846	17188759
24815885	30623073	55636619	8487970	43451291	15340709	80300248	79475788	96138670	58528614
43484179	86325998	4798711	2693264	16296397	31447153	75034171	84184869	71572241	13860585
1669081	37879408	71801471	14518402	42325244	56997889	52156231	93659512	25739369	38885132
73226414	82262965	19492831	70943755	45794616	37179240	73054033	98541616	66289190	16004512
37299113	29462425	82421793	58742516	26946068	26056428	47271825	48536440	19044427	69971978
35720800	3018056	57629170	17383942	11611310	8736759	5645309	87499900	57939318	69915219
80537072	23895243	4824105	39335425	82400617	44722795	56385460	89837312	76591220	36430979
19520054	89685993	97743958	30957240	24384212	52763427	93685974	72871003	2904313	15608794
51504737	38901778	32432721	39604070	73471013	54262310	39621191	95870073	91846830	10882314
2144028	66186689	74368690	44001400	69945925	13390894	88573786	91764835	41035458	77336862
48755501	83853185	22429506	90880250	76585600	68905254	4905783	94573088	73758903	74391932
8938659	78928361	99560013	82073297	41407897	11860617	4588687	51384317	42082998	32162794
95995194	83547507	78024110	35588148	7540202	12664090	75898372	21885774	4476182	3946790
73716308	65253663	80663605	57402816	99469487	52535549	76784614	93449939	12273975	51426293
49786092	52677435	25944048	26889089	32014493	42063581	69196116	61636043	16888220	7954743
89223039	34588328	36347383	48670653	51393896	66230989	60803454	97307124	60798643	86491928
43206241	27314998	9263079	28195010	1021505	42516888	97741506	62519093	21966286	1206530
97358702	98521229	15258394	31626700	59393842	31356408	74536620	47878412	53620937	57130028
4134728	67722175	82747233	22432066	8989307	54384159	64522375	89282128	86687634	20273885
49165479	3567461	3987991	54469563	37608644	87408169	47828318	7749516	27874282	16177698
9900789	99783915	60982321	34611533	16036476	73389136	67680094	11431777	21093298	27279057
49386355	28256279	13695428	49638214	68636224	72231464	13993397	27685150	76476060	49430722
7570768	92165884	8071043	76298212	68407743	30711717	65930068	44126623	14570370	41828073
31121569	21527290	33818029	94862444	82704653	94688013	83154074	61214365	10072231	71750142
56859447	84899142	4341926	15869337	58819914	79017947	77202435	83383313	93839244	48733562
77308806	9986590	2814652	83691929	17213316	23422695	87584321	42696697	87450656	54976921
34959828	51312090	25170104	53648912	49174367	10364980	96784136	72120140	26835853	19835006
20414869	29983308	95191673	49667288	14278362	60280486	81259546	90034182	20756690	62970780
61597645	97731287	18732617	62075816	69032038	25686101	51223176	71319953	9271648	81230616
70694936	18205131	20460325	6179568	21382827	21766151	45771935	83304069	61930724	33791173
77278220	15078700	19890438	30123915	17051680	78868340	28170515	12497033	79019573	36550610
99819918	27002118	75205942	64163502	85107852	16229960	24401329	1342950	11977722	49995927
68763101	79652481	7710829	44307257	36417566	34248958	26131178	10546860	17158069	88894386
37349558	41514882	78921934	11693415	74791455	86336750	4931030	14374402	71843389	5195700
88381081	90258500	68241428	8527304	6266365	31121759	10560943	77296449	83342095	3557201
93350066	80363159	20595273	74366939	94905904	55509779	68248233	90295600	78231940	96312839
87833534	22207418	82353571	94311714	46844340	26102370	85304032	78240096	97926471	58661861
24768640	90814635	39354666	76810241	885515	49791835	26519621	55490295	35143129	33211868
47058886	47870882	19960351	40185565	30784052	56246472	94853872	79148575	77807762	53954370
87138100	85192941	98654947	62032910	25915990	18163883	11435252	97904207	90274041	17630781
89042976	89321789	9795777	72749591	52449198	17624201	54299471	19696800	4325093	95946157
18261350	76938016	73037501	61706392	45714381	79072141	78925398	92355504	11823973	20306623
6296042	39809053	34365135	20358525	15905549	12758177	55758433	22160168	11501455	62634973
77801149	44061586	94849077	34789135	9882872	36667405	2575950	89571933	23490241	62367441
37162871	22045553	5863976	66856751	7036358	76815606	19051618	2573056	13619468	61110043
3406859	67924916	51881849	39935364	36010043	96475930	11475415	92579908	73674477	93970083
36290972	53593549	43096349	18389612	48824096	70225243	10856117	10606097	25377007	53500419
2833681	67389853	83120381	39139402	65672680	70738582	99072783	71205432	29931058	98462961
94506385	34609490	40851465	67648245	89558488	37320276	47610560	63453115	6040472	22285677
20594689	38484323	62107059	73622688	4125012	36039879	83848879	72837462	20304850	42691505
85315074	45536458	54216647	1346649	88662901	27761023	87398956	56174568	84415773	34551914
17289751	89812173	58451341	7046135	90335339	80850533	61561196	56007792	46504741	97031994
21808291	50186153	42469902	91127366	73773604	97358437	81507131	92865644	49779307	93486489
47036855	89728677	6379805	58475016	53097054	53668915	91499356	57719194	46231871	41582586
24343373	93768371	20880868	19238421	23385630	18995607	77630145	63963517	99415624	69615107
87704937	78995708	51688146	4483809	88632498	34063068	70765153	17964520	24090487	19074797
69564115	37304576	96322812	23088552	62987657	57437979	26247754	55632982	32707526	92830907
72340015	91565598	21385172	49691978	7058022	82963324	30440642	9619159	39837303	36145243
31657674	76892496	54646439	62115981	99884479	62093758	82206502	17533263	52896710	85100799
13202019	18722032	66412260	87849518	84216895	98732815	80945254	41142682	72999092	56367344
76612891	50120922	190375	64353717	99115989	95690629	2961333	73237923	34751315	49796464
68763114	96986062	33659183	85502058	16544087	14371810	47007091	8263896	17835834	99028107
22860213	87841375	2805184	49747393	59755532	80213113	19832358	10472762	59084925	17456867
42999625	85295490	50276389	56153298	67210854	24504676	82453171	12561878	34456260	14902630
13541058	73962081	15817033	67680793	22758139	6657043	2266449	39754766	16863569	34811440
51918939	79604850	16905701	50712430	28252529	32440802	57004303	55378188	51459517	42632100
13163035	49450905	6700966	1050929	60065432	53283206	7727690	62033487	82346832	16136344
23519888	88408284	15604404	25224536	97854731	22615707	30867584	643845	44416770	24525729
30361441	12617641	82522743	37013771	59615035	63859292	40783262	96979889	6665463	6387504
5499567	64345198	93550430	50623712	16688318	41073812	26857025	52052156	53641467	73421293
66823604	18638132	86587676	13665314	27621466	97869908	10031421	83689057	62088472	25148655
19488679	96042378	11187751	40752829	32859666	19665916	99652669	82514815	64964498	95517881
94424850	65536433	95310594	44368914	59966346	89133594	86330710	97812385	49795431	4634394
65972282	20203075	97266017	36146462	29050994	44580238	69988528	33358360	86221343	17198901
99141426	62046734	8332976	35602228	15683537	95931047	11441564	17784373	57368629	97735442
20834230	45819602	9438099	84130644	5728361	45395502	79288633	36173316	37898450	35467414
38757739	84924663	28517109	85578627	58873879	42388918	62387583	77624643	69884450	50262914
86114638	11336315	27894134	88508292	33876815	76249490	68025751	78526674	94778961	93276040
78598547	53201418	59085739	16265128	94801481	5495484	99513115	36581853	7554558	58989921
68026106	10257237	50874756	39759718	62000187	68478048	11719316	59554676	8283426	25787691
37755660	44140097	35024553	25465847	29446665	45182675	81962447	32507698	88905260	85931101
77701836	40332360	48772482	42033857	83460641	63999037	20419551	56329588	49626441	39868423
23346914	87703829	12694720	6987924	93024192	58762002	90442949	13329680	65275173	86114777
53149983	21242071	88611180	86797910	21452359	50960133	96060666	866124	33085104	20632880
59165260	40574192	43748680	35432303	38113792	12781299	87926140	43200262	9731842	35282559
13923805	53627729	52839176	79212171	10449126	19159529	18755526	68849650	46258452	65494030
95123346	25933836	15782520	31342198	18425087	70322884	93289559	69164354	73565989	5198899
59033541	41482863	23961198	49120046	77639043	74605181	57243248	55872509	66717207	73626086
86793672	56865628	28237402	99167968	98316594	97922734	80643560	81204323	25616578	31433106
86562675	25513214	91635179	49645681	45135444	66002748	18881729	37829185	53725230	42210813
36705004	66097916	29939601	30506711	50712855	87869831	12543705	48449391	38275220	53030703
84571395	48672125	17735715	44094519	35221549	36053652	88778364	50158351	32538819	80697737
20698906	96103559	67921979	62494844	5212320	81128600	64874446	554131	49345594	21558393
82925912	72254890	583775	36597628	88720381	99823404	38979711	24279219	38203792	62510138
63894860	20712333	35475319	79716697	69945311	20719165	95206329	88363251	80969567	12632489
67022151	72866837	48141335	5111977	6509218	8728125	49474232	85394558	28427862	56661721
17093929	51214004	60689155	1041949	17896383	45212922	93039916	22593614	79649504	4591584
22971858	46762662	27847379	61021088	22473218	76461101	46042508	87141832	89892672	23690432
40233812	91343935	57059057	32786551	80278535	94954118	89060841	84769689	35256611	72998000
67603880	32634678	44687469	43044963	30468540	80631655	16538832	75405976	70293589	73487266
30187129	69527758	62647584	42015016	72811354	6937449	70137035	16433371	92076523	45641609
92469321	55950932	61495810	59773845	48419335	16099926	65343829	53028998	37538840	94514137
76137681	33114753	11963442	93798430	85440703	77253463	32862071	26044841	56702781	79554566
6803391	72879023	86279805	94913113	24608542	83138222	89460937	14933737	62887979	37726806
80605595	98290384	48481620	32537257	88644455	2541416	85857248	50263155	57698022	27393321
5288532	36961626	14006218	41785363	72238202	93642509	66475930	9301058	9094349	57546364
22033093	9530793	19740955	35154061	37909117	87734998	46169318	71309800	97888048	20803073
69053260	88155719	41429747	18803465	70146962	24381102	45398716	51993332	10856082	87278219
79427493	18435724	33140250	53026056	92100715	87559295	76425955	21904822	74833296	27643618
3378458	50556752	39990000	88953440	13379537	13941728	1215722	66595294	97739998	51195140
63002267	37672246	54131576	23378508	68120641	83882427	50798629	38967430	14508876	4018362
72078007	24758800	72481327	38905244	73838928	31951464	3804998	83688013	38583514	44791562
30081882	81070625	13022673	89488257	2710908	34841173	85804480	79600226	68029269	99121684
64094005	86797812	57978364	22060144	5235446	70785525	37699663	6555842	79383498	23211314
20625527	60685950	14638798	47866741	71192670	46237531	84387138	18174409	87455875	16606754
20797740	27486020	69195169	69998542	43045210	39037202	51211563	63373338	10439767	18077119
1717442	29126250	10030752	37631738	34372894	66633838	66492907	32210409	1900391	45835190
18275184	23536681	79849634	78713475	10558100	25812060	98105203	81520817	21734832	61636451
79828286	22741801	80355343	51785923	76417757	19236785	13437403	82038336	66384304	63073086
44696938	23885648	40281555	51033030	79753092	80731306	1414525	33685175	55602300	12422467
6044950	53815702	5767091	37790372	77537313	95755289	11190816	44864402	32072941	38903812
72053076	1080978	95578791	62669324	67622941	11393281	6393363	7330477	15530303	96411798
12136054	94653349	70416777	93209032	42312964	22065963	39364739	47114317	33192575	44385814
97839433	61428341	42739148	44997478	81509247	1560093	2963260	4724861	63523799	64154630
57405977	96190279	29907914	18369370	42441915	7513211	62682774	21833967	89916204	32981389
37372579	31836757	7082462	41723682	63030092	94213592	32531251	17803227	31808714	70399770
98289737	4974506	18577174	7366151	80446031	1650066	45891583	38821089	66177936	50795877
80626722	1758103	94800778	84258278	20142788	18781311	29838299	28898937	52316735	17967585
54069451	87228354	61855897	89530796	54703566	29178390	34916969	29654743	47284669	32751097
19106285	22843857	46160883	63866733	18464899	44672265	16284593	31746482	61710157	66243329
65456960	25691057	83218995	58885682	85293547	31570182	31844245	51584940	57097794	76319932
71440359	60840969	49927245	38034626	33434822	22918073	4208050	48698735	33835479	59247766
3430813	45920583	77651553	76824556	66881311	76910787	44535883	24965669	34991507	6555649
58645865	37911557	15489409	24567875	34892082	39722899	812099	32581930	79361497	65397552
31663624	79883190	45984159	24347342	91272651	69439953	29413071	7150222	79434403	78217440
56716987	79239312	34955486	35646138	25063677	5431626	31825943	61676074	31182900	81438354
10310578	54414280	98229744	54945942	48726379	94134313	77621025	46670089	8256243	81439713
64296305	69024148	78668031	83469966	22559067	8954946	835198	28249896	5873601	46656515
80386224	75051334	32799695	81100783	77768371	98573857	70687276	60507943	62875771	45396504
43051868	61666009	81974290	54372138	34980127	26954812	67029310	95676714	88640474	74717470
23126133	79345178	54950058	47446294	28148179	68914719	58299020	83853787	32030481	59107125
65563016	80089492	60255589	47622900	3724328	76644	26691743	35198990	82666481	83917556
46221651	37290447	21777810	97711162	32116229	89333903	76881985	34736170	23128385	52112155
31367891	55048492	30113108	61517830	6284560	72726640	66683271	26742809	1261363	27940514
45278808	62208494	48292685	61436249	88330599	2468015	41740962	10291140	84565668	99479593
32694493	99841756	71322839	58390332	99627999	90009413	25258595	99092053	53774868	97042963
27325084	6900892	30041732	49343041	18036228	33954589	61026552	45637972	54977787	864419
85224381	48945617	72987678	2161875	62988624	63010538	8921617	20166106	4748952	22839422
50347548	80582352	29102589	70759406	79682763	24410402	64801936	62861434	60570949	66873039
35868456	29961531	24546352	86521619	24094373	28206766	15510537	16006710	28664762	42983776
2448280	68907130	97329399	49031128	37222545	32313767	66547158	51638918	68600904	50011099
80581278	76321168	93707179	43724465	54093997	38824660	66785263	1431842	47500402	489048
26871585	92468349	10305206	56719038	68953430	95984900	58244381	68311572	33483773	83913820
58064496	34896416	97458779	92552558	39981323	52637198	47504132	34518046	7155970	17242970
53628480	90005792	25508987	77791592	7840569	77762249	81537038	76072484	15786241	17639792
18800431	10809889	60723960	31711943	22921558	74939211	72931194	22094994	23152625	35311740
33379329	15469934	80303129	83784819	52614684	97921179	93246477	65519917	65552624	17408419
53341322	88070817	53557815	53079837	17883802	35047380	62471325	69378204	53353000	47087520
69044506	56413625	67129514	42885633	1322181	73529894	73000995	59849780	54373422	75039771
30099106	23206095	69395446	61027324	36031653	31053180	34792197	61230775	14370291	16723602
73625367	92060645	80217355	74170606	83503405	12583862	95216965	4691620	98647865	63245733
56248116	71541440	61526863	48463771	47663206	86644083	85437449	68745848	54491831	41857535
77779490	84832792	51531073	71763767	26498546	88621841	87316701	32938813	83839468	44071217
14989153	31291695	45372237	26799220	10918259	15289709	68416941	68612921	79821302	46453220
84296577	18708392	5173028	80320455	97016116	28958370	10780346	30177555	13503471	14140517
18085873	63001214	47887940	42445509	87011218	32231292	92765750	13309675	54686776	43058057
72292897	15760408	70417283	91328007	36732979	15892154	26150399	94999768	17507354	57338094
47631082	73265235	64925202	8197181	40674170	69952981	61540583	90041688	19085886	7154836
40924928	97229637	30237601	76915439	77983642	94675398	94664093	27631061	46871667	12134370
53769188	91427606	25480593	6358692	28719761	30476703	52142213	10206996	75738957	57013642
21926653	30836265	2579109	91435061	64518198	9194852	86053168	62753475	43463275	11925773
93205879	19755499	21728168	63926588	26071333	76235177	51197334	23482750	9524162	60723166
67705486	50611920	92911056	88471681	76834786	49859643	8217748	24343370	95757409	25877611
68650064	52538447	84050787	99455154	85696300	79133864	44335242	9020307	72115162	81768884
9244725	55090614	68275298	52891416	62364045	15486107	21150010	49585697	38942219	88103208
90959772	32987920	86047484	73247677	68888342	17119967	54625737	16523109	13980888	60445141
69869421	63954105	52253374	12895118	51385654	98544668	28776025	22778087	61401638	21415661
89444098	35239743	18887195	73663041	27963888	32542620	90190000	42023101	57988581	12387488
64611596	60221688	78807355	81144804	64491456	96089473	90524387	704291	61806990	57219187
21067144	35888808	28509684	60250450	55508754	34919831	9770893	34920570	93936905	29667719
99433281	45884288	44400261	23827699	42949142	2882785	49835021	17673417	44958381	30466275
57498896	51652030	37600970	96554640	16943282	19668774	79936614	79865549	79938420	20738092
15427924	59077611	51359671	12895057	62105366	50859465	35397477	52430834	58057618	28790001
92999864	34419369	59570705	31271443	27370116	29732430	96016591	49500568	58206182	45501733
27127104	16417722	14156883	86892706	2583752	50285583	51445680	18240657	80736248	81249209
38912106	86337053	82718011	22731496	76298445	69219056	51283064	38201395	54563277	82836353
50515570	63682422	43663640	29161057	44304590	66550268	16793323	63065228	28294668	58797344
45710979	67677448	70898860	81148988	20294537	6386579	62677802	41177044	97316498	23379223
19530893	14163955	12427814	21555280	97828843	76086757	55231209	62610507	54911655	15313988
36577649	364343	6756462	95642646	72938093	44520118	62374697	88105327	39024721	21202884
50507099	27443519	8463392	59217869	60787136	7102628	30632916	30725226	63305469	86095003
19372389	28865327	1816975	75884305	80705537	19699493	22948186	67674439	59989372	10544036
65881978	87133848	38306581	80592659	88305495	24173412	52549896	21046049	53860117	12763126
2634901	19840988	91701897	35724545	90493728	43507197	49202897	75934565	15868413	90267116
79318391	84816199	90428072	71055624	38785868	24435221	33039888	59150638	174082	59862812
96989885	36998218	94326626	61301536	45842166	7102034	60292768	54531117	97447416	35901751
50538453	66170498	34023991	72466258	30610652	8663664	941972	46728619	66086571	45201678
35705900	66905112	83073898	90946360	2648075	73116704	30051409	51998009	76498214	44394047
11410759	40786936	89014698	87595602	25405539	83378518	1768976	18453879	37450794	92723710
34288436	50058243	96796950	22131799	65863766	43013080	96617394	55186759	52011219	50397481
80988892	84523952	75236719	79275123	85180769	70542379	22503138	74792147	59008612	70579185
14208086	91467407	36702515	29886746	2737896	1696113	23899651	81187083	83909827	66864823
60795889	58221972	98079323	58602151	40711350	25019671	27038010	93808328	35280808	28312777
70598125	90447044	41436008	51113498	28498638	40224503	6778236	65233777	64993191	25995855
6635924	13979249	27156477	49109922	2397038	96381108	55523884	21347836	99332500	23727515
5603224	50950759	80380226	47279050	5223485	37526775	43136950	56490416	32683979	85694282
78935785	63170805	19929541	67297263	60124034	48556831	41269589	67409499	96740067	80096261
88255764	17486780	59978677	97897953	10771617	54170726	1451016	87080448	46414956	46849703
48794442	96034196	86549684	68130909	43308515	35606635	26642185	78215133	66971126	63168061
12646139	84305091	51136019	50727550	50760931	60414762	49286591	92883819	3938666	55319375
58700307	55804543	92944740	20395437	46506006	4158017	92613826	30096771	49683906	10549734
69156516	51002532	71058469	6091667	90220371	38308105	99908721	5547676	5860251	73016152
37840403	60368456	34526486	58075873	97904818	25460116	63880391	42735822	6016477	59632058
21051075	11723427	94782833	47237488	19591124	24590513	54121552	6395604	64307884	29919287
47961744	1114096	41263161	56360535	92132197	92166875	12774070	76905801	40945770	24988277
84803719	98798598	54871350	22927414	2139857	94218541	82643177	46659908	10852093	23522127
91282881	29376481	47809290	67653287	89528149	59644107	55652879	13074416	67287066	95418611
88338864	23629763	37957002	17508644	43301515	24873128	10603051	78432285	18682219	49361749
88018487	91908231	67861581	65223312	88450644	48745252	73405606	43491368	92663321	80453
86921102	90400212	72000759	57025552	26218570	80150180	60064693	29707146	68820801	9876692
40656270	36745315	81565972	12914007	66848298	55389635	14497027	51328145	49865900	63345141
2933831	18087422	79449909	77557055	87574398	32576248	73410661	92365907	81509176	78578997
23509448	11301545	42876178	34730418	25590531	17250247	29526487	24448728	62404762	32924600
89297	20808665	27470508	45267715	10408518	45024876	95794638	61276312	90287233	32237708
26660809	99302897	20016532	80094664	92592537	37328497	66251639	99908812	19449381	20972329
73569057	15305464	58646146	79056690	95586221	59909650	44663494	99117444	49129274	16383396
18712443	22656703	93947134	68426430	57811008	10075164	84811324	75859329	7153975	24022530
88760475	19393142	11210175	23619966	31718136	90137443	81050081	54513682	79660501	61998799
94213628	64937798	70644818	66356450	33450713	5611180	76157314	8190584	67464267	32738256
82358813	18787463	13424568	65948009	38743295	78755698	69160073	37283935	94866310	40187641
7580975	67581255	2252153	22386675	49625832	86062730	43380071	16082105	50715573	87980408
92370369	16501930	37005288	34246922	25847046	36276319	25210504	60418044	49149839	93625300
97793793	88164429	53907936	37726647	46854526	76426914	42180786	49883400	41343545	17087098
18442028	88468845	52445028	14480281	7279140	27742299	94662439	44947240	91628338	89364903
87070243	73060232	56939013	44472677	34174591	49399131	21052802	99856735	61198335	49131132
63447703	45350907	47542649	63303056	49376190	65898660	21917962	97615236	23133094	95605165
18978475	36629608	98650449	67805788	26651456	40840830	6732501	6727894	68624084	84608976
83026965	32056913	52935481	2035264	18456853	28890919	20578425	59903044	1519480	8393848
39582425	34505244	37892747	55640069	9360672	48665807	95188628	1206632	39123638	42021010
92470785	22003445	8128199	90312195	34228508	24896256	13986065	88101971	11015388	16225401
54181654	90294437	21828238	50460608	30364908	78760498	57163688	44141479	31456118	26481154
76680083	66827944	39984075	24142270	50665692	85371060	31986430	29628182	65239931	95225671
99729056	94931817	4992618	46607408	17782485	44669236	83360818	90192626	72266151	83663373
67023187	80814231	81467718	74943440	64334648	10989545	92400872	8032555	21648840	74431102
22306601	68950693	77933107	52067361	36623897	79512928	93837354	21540453	40020996	48464733
3626533	87515161	73296487	30827110	15965255	14866946	59213978	98672529	14471240	85290554
55407151	62098869	58378646	69256965	68983947	73041989	190229	2375863	89184467	356855
49000368	20977546	23958313	83076330	51937101	3683076	79354447	39522757	92888025	65087260
58828115	40350285	44986833	65603873	75028720	97200984	17350286	76854627	435489	68507666
45030585	90165614	98385318	4427356	69067450	18270098	15971402	9359509	47940510	53553298
87089228	68204010	23623538	61702980	96436706	1830828	63022180	92531139	37488656	48689856
97209821	28802865	22249498	89758684	25377510	40799903	62885643	21113011	97186309	90490407
86187403	19648953	8806580	82617360	73834134	70938688	36024781	82247915	67597658	85060659
87092259	91465080	51314166	36570336	87021733	31235922	39738474	7954019	94095659	54299131
26790427	15537690	31594616	29574853	73686346	85977930	44541738	9883022	25541603	31437799
69349500	42136839	64697235	79209993	38238051	89530425	81683888	9839544	18293270	16929472
97709477	38743758	90183719	84722212	32096476	138889	35664899	95131855	91962079	58470238
72912255	76139861	6142344	79683403	43956905	19670095	53454197	42889685	42235467	40886240
5682165	85426897	79238557	28000280	84136949	4556710	38567037	33162692	46165819	62734243
47623213	93864642	50203212	91143783	8271181	36190118	53942808	48943615	36676420	58624812
11425604	21770119	41779732	34272803	8944907	22947984	31431017	11990579	4516844	79604173
26779656	10822644	59831890	25719691	69199330	78604198	50086953	54068989	42727808	93199005
50284670	10242103	68155553	75810969	26245461	41827438	15517823	62356071	13547454	27372104
52300560	42310189	83436076	44371935	57781776	72749118	47808212	99700199	23742243	31086149
86122252	87006240	42744876	42929954	35572000	64649505	52891544	62083150	11771987	76619982
59817796	56065186	13421595	68721001	21317683	9600742	8682016	90617664	94776243	63760147
76008621	28104868	4413798	21011727	45993136	45583008	23151749	18582159	70497568	12909875
64650563	41539101	2583090	73916163	94320794	7286912	59453543	69482808	71043523	60399726
92792367	79270981	60212839	76396464	83675074	26252199	12196443	63647506	33675817	14196459
11912355	11810458	39258182	11048557	63265867	92266891	34360132	77489688	2865833	96402782
84096396	64743860	84137855	31499130	88672229	54014209	24119720	88004746	8471540	24305705
99543443	5364063	63747216	65121408	90169083	60103929	7298961	4307703	43682685	66929781
14322419	37111253	334981	17780186	61001278	84610977	43334048	1864983	14817991	58380608
19980458	74511991	40717294	42906901	44413902	22052224	42222999	44010612	65053789	51802131
16308558	82108451	37155257	52145926	35988706	89827960	76551671	3493791	93001542	3526546
4695937	73523289	3771179	2046959	38176651	9207156	27312959	55999484	7383407	88212638
70545158	98074132	70362429	23252526	82357938	85127093	13856206	39044035	97005553	76100855
75340030	5504719	13862585	26393531	26521017	99701621	76663911	91030221	71706669	92395328
99698409	57937445	91914003	96504097	72147110	49472500	29832700	98252743	75163376	35343974
99752018	77163267	18575757	48893992	59787953	43335803	33502057	92350858	11969283	30147427
60209248	68458936	66564889	97405376	14551341	17455474	14101341	81807559	44992897	43104516
22136854	13394257	87700959	12560548	61869901	20310011	39736452	5974161	14174596	72919761
56599790	50379857	93190542	52518605	81900349	49301544	91945719	72883988	71010235	1953974
58962143	26046075	99283372	9092617	82953404	43152320	9458186	61095056	41817302	35772523
143788	85648291	78557832	11135177	15601950	5113986	32020192	85429066	55731408	57130041
56610333	38639972	24701516	98022882	1118940	66094718	29996896	24003898	6328727	25899867
43344077	83032470	28588883	12688375	77225209	31161578	90532944	50619181	86466111	77427354
85664075	12447575	61858715	47643552	99033000	4408090	76544719	1102195	10521443	21011176
38251185	4650164	65760831	63624456	13233630	17982230	67546910	97939241	54487361	65580853
7636691	25795733	70792105	97652752	15806628	29250837	19351526	66850487	66713622	24694065
93402192	63449177	43049716	84381588	71754470	37386358	37975959	15993601	92512082	9347555
36379088	76398555	77707946	28104880	66609470	5501746	8944137	56776022	83580247	32476222
17216090	62899814	67729234	53812871	18059076	88799019	86668952	12601028	12425590	27577620
3094119	77110564	36880999	40839624	80406562	55109074	41877562	12044265	27659335	45865537
41344675	32325615	41156840	61665902	68908674	47368811	5710341	8629563	77710525	6517601
40133538	93923635	45837953	12466408	31847166	12868148	31111178	7031231	54003998	33198925
51727282	28007580	68610152	6142512	20846605	85396356	62673056	27080859	72773717	46901634
24395022	48686516	60723610	56474857	61485788	47028109	72940912	46406550	37261960	59324894
95836565	32882600	42697418	64151856	40336975	61939702	9916686	74001475	26542330	28010502
66789990	25173918	12344754	86714988	22685390	86512954	54471536	26854997	65050451	42224032
8016705	93177445	69439880	2501678	70576116	60506338	72633292	755610	23630927	9637182
16439119	34302950	33905285	35581446	26756363	12645183	33280451	98520325	16261963	30644977
15333351	16319352	26380303	41251170	56689808	41273890	88233999	53699713	54769052	71807482
34016485	66635052	20338590	28364643	16907778	46548215	77213393	33751878	64055481	66780680
26769757	64796042	15999381	47967316	4933951	11471789	30263394	39512583	36001626	14355492
74543211	88004400	44075502	14518834	30767107	8734810	82536323	9369043	64932962	83991319
13115670	30767830	39315459	37038821	65084053	57708830	44468499	55678874	86384268	70404474
84729325	48697833	74414301	9220179	21605582	34742133	74828155	75079834	50216758	59433485
27530712	75258135	67680729	47858157	25087592	6741979	6889205	51331159	38187305	38883136
21966709	83210905	93865545	9293206	36699730	146779	10427464	45237545	27531672	20229441
92885188	29573316	96808996	18507828	4044831	70978414	37052296	55080991	27171517	97420211
92345858	31390927	51981617	78593972	88690130	86893347	80306704	51702009	52878899	53827603
49361887	52742686	71244024	50825066	36060757	99914855	66602617	23200589	2861748	489834
80440664	74610837	61693891	55118701	52793926	14005613	21874076	89132323	54164973	58906857
55385298	86566840	19130820	90590296	73622232	78633635	71837926	28475753	26277290	54672075
14652999	59745361	34200571	71165458	78543551	11298274	32542512	71006414	61818575	63119315
78709575	8196833	11155011	5286713	91607098	65996750	26380923	992976	50761789	19250980
12397874	77383446	7818871	34345239	46157845	60393817	38222151	56386879	32322577	79667951
29650450	22833296	23290717	62806188	45687980	95070208	42132101	32431392	81140028	62475457
49893267	16675910	50282215	68819549	18886968	36574040	10760003	1730658	55045155	32107992
48637889	50126255	34740878	25150596	24189225	41506430	53518296	43167912	95033824	80144784
24116363	9155779	69690758	96130097	35940484	86756060	59255980	8102910	22439901	91060651
58630615	93831840	41245598	76769054	86991172	4777492	19790309	60595619	70126093	14399398
76245125	66074801	93084922	10515506	85665693	39056486	70577698	44092698	45773561	38591221
52076789	50259741	79846891	12201246	54571266	51025187	3383442	43227453	43975140	92980402
75788019	55819748	40305927	14760717	88744786	56662639	22042319	690966	6267538	13429776
7728245	55212695	37288521	48360251	68776942	18168011	76745389	13648763	37934262	64619792
8607779	72181519	65909142	42734992	24813438	31405796	15828984	72946592	83946220	24912635
492315	21864003	7685339	53518127	17509436	49925505	79497223	1555834	75361021	97949382
21085857	75484633	29132816	57249687	53402561	19015779	38131467	83873485	85070150	86919777
69985121	13900604	38662297	45724966	15169597	44152040	8538484	46201166	73969402	99420929
99163671	64877256	65369461	94412893	76373487	58276639	25263719	94220589	48268079	87161951
37383054	68148583	62604184	65074587	78284637	61516264	32849912	37412894	75342451	94358156
47746800	89106157	13118410	27507499	36912065	92336461	48657393	58481932	58985472	2739539
53726643	13141801	24359630	52066031	34199336	5767998	91170834	74477019	97346737	59919660
46130312	53194474	94626129	8066340	13090836	37209609	58348025	81633337	82857009	99424154
58479127	12376556	77135080	7498499	73829156	19611395	7397653	16957336	25987218	27235262
62799123	40206163	80319362	81298739	28218326	53619521	17164128	26514302	17352009	69233184
2672383	91340947	79676019	94989622	30927645	13365131	9331360	65056307	888499	87831210
50843240	98212011	41303753	8988427	71212721	2520499	82807239	26776735	35291290	94818189
48303678	57480754	51154940	52213600	78191694	73261445	70826395	29601899	39304964	83495122
19596912	24309605	16375423	57313898	26791837	54355550	73936456	30064816	13116178	37835673
51986640	70820575	88068463	58101488	53179175	9106878	39872962	34910377	44379720	61578504
24348088	14610666	76223502	42751025	51740745	83866748	12747486	13767671	60111186	87109529
15244188	40321873	53933526	43493748	756545	2708233	96511622	19475578	84609623	55530202
20690567	53268104	40083975	21420813	84675442	66027134	44869582	69014642	64400757	21690466
62034864	80340740	54921479	62073961	52695318	87087262	5642720	91569106	74227294	93368471
12631184	23157825	4222855	90453359	39054444	40526375	68639101	88117790	71826401	67280046
93253722	44205150	48400860	37774690	93216969	48824879	70155214	30658797	37971920	25292000
